title,year,total_sales
Winx Club: Saving Alfea,2014.0,0.01
Raven's Cry,2015.0,0.0
Final Fantasy XIV: A Realm Reborn,2014.0,0.79
Ratchet & Clank Collection,2012.0,0.75
The Legend of Heroes: Trails in the Sky Third Chapter,2016.0,0.04
Star Wars The Clone Wars: Republic Heroes,2009.0,0.25
SUPERBEAT: XONiC,2017.0,0.02
Winning Post World 2010,2010.0,0.01
Resident Evil: Deadly Silence,2006.0,0.26
Elminage Gothic: Ulm Zakir to Yami no Gishiki,2012.0,0.02
ESPN NFL PrimeTime 2002,2001.0,0.08
BlazBlue: Cross Tag Battle,2018.0,0.07
The House of the Dead: Overkill - Extended Cut,2011.0,0.37
Strawberry Shortcake Sweet Dreams,2006.0,0.0
Tiger Woods PGA Tour,2005.0,0.21
DJ Max Respect,2017.0,0.01
Pokémon Art Academy,2014.0,0.5
Black Cat,2006.0,0.01
ICO,2001.0,0.47
Spy Hunter,2002.0,0.34
Imagine Figure Skater (JP sales),2008.0,0.01
LEGO Indiana Jones 2: The Adventure Continues,2009.0,1.41
Style Book: Cinnamoroll,2006.0,0.01
Pro Evolution Soccer 2015,2014.0,0.14
Tale of a Hero,2010.0,0.02
Nintendo Labo: Toy-Con 03 Vehicle Kit,2018.0,0.41
Diabolik Lovers: More Blood,2015.0,0.03
Tetsudou Musume DS: Terminal Memory,2008.0,0.0
OneeChanbara Z Kagura With NoNoNo!,2013.0,0.03
Genkai Tokki Monster Monpiece,2014.0,0.06
NBA 2K18,2017.0,0.11
Downhill Domination,2003.0,0.47
Generation of Chaos,2006.0,0.06
Martian Gothic: Unification,2001.0,0.11
Utawarerumono: Chiriyukusha e no Komoriuta,2018.0,0.03
How To Pass Your Driving Test,2008.0,0.0
FIFA World Cup Germany 2006,2006.0,0.04
NEVES,2007.0,0.02
Durarara!! 3way Standoff: Alley,2011.0,0.04
Jam Sessions: Sing and Play Guitar (jp sales),2007.0,0.01
Tomb Raider: Anniversary,2007.0,0.5
Overlord,2007.0,0.02
State of Emergency 2,2006.0,0.08
Conflict: Desert Storm,2002.0,1.57
Legends of Oz: Dorothy's Return,2014.0,0.01
The Beatles: Rock Band,2009.0,1.12
Brothers In Arms: Road to Hill 30,2005.0,0.66
Kinetica,2001.0,0.32
Fear Factor: Unleashed,2004.0,0.14
Metal Gear Solid V: Ground Zeroes,2014.0,0.14
Shin Sangoku Musou Online: Kamishou Ranbu,2010.0,0.03
100 Kiri Golf DS,2008.0,0.0
Project Runway,2010.0,0.25
Dakar 18,2018.0,0.05
Moe Moe 2-ji Taisen (Ryoku) * Deluxe,2008.0,0.01
Hello Neighbor: Hide & Seek,2018.0,0.07
Judge Dredd: Dredd Vs Death,2005.0,0.02
Guitar Hero: Smash Hits,2009.0,0.22
Sprung - A Game Where Everyone Scores,2004.0,0.06
Transformer: Rise of the Dark Spark,2014.0,0.15
SD Gundam G Generation DS,2005.0,0.09
Mighty No. 9,2015.0,0.05
Kung Fu Panda: Showdown of Legendary Legends,2015.0,0.05
Edogawa Ranpo no Kaijin Nijuu Mensou DS,2008.0,0.0
Sonic's Ultimate Genesis Collection,2009.0,2.36
The Train Giant,2012.0,0.01
uDraw Studio: Instant Artist,2011.0,0.0
FIFA 19,2018.0,2.22
Dragon Quest Builders: Revive Alefgard,2016.0,0.58
Disney's Meet the Robinsons,2007.0,0.08
Tony Hawk's Project 8,2006.0,0.87
Dragon Ball Z: Burst Limit,2008.0,0.49
Brunswick Pro Bowling,2007.0,0.38
Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,2010.0,0.06
Need for Speed: Most Wanted (2012),2013.0,0.28
Trivial Pursuit,2009.0,0.28
Sonic Mega Collection Plus,2004.0,0.91
Cendrillon palikA,2018.0,0.0
Age of Empires III: The Asian Dynasties,2007.0,0.06
Chessmaster 10th Edition,2004.0,0.0
Routes PE,2007.0,0.01
GunGriffon: Allied Strike,2004.0,0.03
Dance Central 3,2012.0,0.83
SSX Tricky,2002.0,0.19
Auto Modellista,2004.0,0.01
SpongeBob's Boating Bash,2010.0,0.35
Cars 3: Driven to Win,2017.0,0.05
Blitzkrieg Anthology,2005.0,0.0
Motto NUGA-CEL!,2010.0,0.02
MXGP Pro,2018.0,0.05
Tempest 4000,2018.0,0.01
Age of Empires III: Complete Collection,2009.0,0.17
Cabela's Outdoor Adventures (2009),2009.0,0.23
Ouran Koukou Host Bu,2007.0,0.02
AKB1/149: Love Election,2012.0,0.07
Sports Illustrated for Kids: Baseball,2001.0,0.17
Art of Murder: FBI Confidential,2008.0,0.0
MLB 2006,2005.0,0.4
Guilty Gear XX Accent Core Plus,2009.0,0.03
The Amazing Spider-Man 2 (2014),2014.0,0.25
Yakuza Zero,2017.0,0.65
Barbie and Her Sisters Puppy Rescue,2015.0,0.04
Lufia: Curse of the Sinistrals,2010.0,0.16
Outlaw Tennis,2005.0,0.04
Need for Speed: Most Wanted,2005.0,1.25
Rugby 15,2015.0,0.09
Farming Simulator 17: Big Bud,2017.0,0.01
Cartoon Network: Punch Time Explosion XL,2011.0,0.07
LEGO Star Wars: The Complete Saga,2007.0,2.59
The Walking Dead: A Telltale Series Collection,2017.0,0.07
Winter Sports 2: The Next Challenge,2008.0,0.07
Tak 2: The Staff of Dreams,2004.0,0.13
Slime Rancher,2018.0,0.1
James Bond 007: Agent Under Fire,2002.0,0.72
Disney's Extreme Skate Adventure,2003.0,0.32
Mahjong 300,2011.0,0.03
Grand Theft Auto IV,2008.0,0.87
Monster Jam: Path of Destruction,2010.0,0.55
The Mummy: Tomb of the Dragon Emperor,2008.0,0.09
Dishonored: Death of the Outsider,2017.0,0.33
Adventure Time: Explore the Dungeon Because I Don't Know!,2013.0,0.16
Blast Lacrosse,2001.0,0.06
Rugby League Team Manager 2015,2015.0,0.02
Disney's Kim Possible: Kimmunicator,2005.0,0.13
Double Dragon Advance,2003.0,0.05
Jinguuji Saburou DS: Akai Chou,2010.0,0.02
Marvel: Ultimate Alliance,2006.0,0.82
Metal Gear Solid: The Legacy Collection,2013.0,0.42
Alpha Protocol,2010.0,0.43
Sengoku Hime 4: Souha Hyakkei Hanamamoru Chikai,2014.0,0.0
Farming Simulator 17: Straw Harvest,2017.0,0.04
Da Capo I & II Plus Situation Portable,2010.0,0.04
Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,2006.0,0.03
Disney Princess: Magical Jewels,2007.0,1.44
Petz: Horsez 2,2007.0,0.26
Strike Force Hydra,2004.0,0.0
TalkMan (Japan),2005.0,0.18
Ben 10: Protector of Earth,2007.0,1.23
Aliens versus Predator: Extinction,2003.0,0.19
Strawberry Shortcake: Strawberryland Games,2006.0,0.05
EyeToy: Operation Spy,2005.0,0.1
Call of Duty: Black Ops,2010.0,1.37
WipEout Omega Collection,2017.0,0.72
Mortal Kombat: Tournament Edition,2003.0,0.01
Imagine: Party Babyz,2008.0,0.38
Pop'n Music 14 Fever!,2007.0,0.03
ATV Offroad Fury,2001.0,2.41
Magnetica,2006.0,0.14
FIFA Soccer 09 All-Play,2008.0,0.89
We Cheer,2008.0,0.52
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,2003.0,0.11
Shadow Warrior (2013),2014.0,0.11
Tom Clancy's Ghost Recon: Island Thunder,2003.0,0.87
Corvette,2004.0,1.33
F1 2015,2015.0,0.25
World Championship Poker: Deluxe Series,2005.0,0.08
Petz Monkeyz House,2008.0,0.22
Samurai Warriors 2: Xtreme Legends (JP sales),2008.0,0.33
MotoGP 08,2008.0,0.22
Fushigi no Chronicle: Furikaerimasen Katsu Madewa,2015.0,0.01
Beyblade Evolution,2013.0,0.09
Dungeon Raiders,2011.0,0.04
7 Wonders II,2007.0,0.0
Aqua Moto Racing Utopia,2018.0,0.03
Ghostbusters (2016),2016.0,0.07
NHL 15,2014.0,0.37
Le Tour de France 2017,2017.0,0.01
NFL GameDay 2001,2000.0,1.0
Disney Princess: Enchanted Journey,2007.0,1.35
Puella Magi Madoka Magica Portable,2012.0,0.12
Hottarake no Shima: Kanata to Nijiiro no Kagami,2009.0,0.0
MotorStorm Complete,2008.0,0.01
Puss in Boots,2011.0,0.09
F1 2011,2012.0,0.14
The Warriors,2005.0,0.53
Puppies 3D,2011.0,0.13
Dungeon Maker II: The Hidden War (JP sales),2008.0,0.01
Hakuoki: Shinkai Twin Pack,2016.0,0.02
Disney Epic Mickey: The Power of Illusion,2012.0,0.03
Rogue Trooper,2006.0,0.0
Whiplash,2003.0,0.13
Spider-Man: Shattered Dimensions,2010.0,0.19
Battlefield: Hardline,2015.0,0.3
Sudoku Fever,2006.0,0.07
Axiom Verge,2015.0,0.04
NBA Live 08,2007.0,0.16
Junior Brain Trainer,2009.0,1.03
Dropship: United Peace Force,2002.0,0.1
PokePark 2: Wonders Beyond,2012.0,0.05
Chaos Wars,2008.0,0.04
Warriors Orochi 3,2012.0,0.62
Ar tonelico Qoga: Knell of Ar Ciel,2011.0,0.24
Nightmares from the Deep: Davy Jones,2014.0,0.0
Oni,2001.0,0.0
Zumba Fitness Core,2012.0,0.07
Eiken DS,2007.0,0.07
The Ant Bully,2006.0,0.04
SplashDown: Rides Gone Wild,2003.0,0.5
Crazy Taxi: Catch a Ride,2003.0,0.3
Super Dungeon Bros,2016.0,0.03
Takt of Magic,2009.0,0.01
NCAA Basketball 09,2008.0,0.17
Samurai Champloo: Sidetracked,2006.0,0.05
Horrid Henry: Missions of Mischief,2010.0,0.0
Rollin' Rascals,2009.0,0.04
The Suffering: Ties That Bind,2005.0,0.09
Mario & Luigi Superstar Saga + Bowser's Minions,2017.0,0.51
Keepsake,2006.0,0.0
Top Gun,2011.0,0.07
Hot Shots Golf Fore!,2004.0,0.94
Hanaoni: Yume no Tsudzuki,2012.0,0.04
Champion Jockey: G1 Jockey & Gallop Racer,2011.0,0.06
Puss in Boots,2011.0,0.12
Aggressive Inline,2002.0,0.06
Roogoo Attack!,2009.0,0.07
Aero The Acro-Bat,2002.0,0.0
Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,2009.0,0.4
Gunvalkyrie,2002.0,0.17
UnchainBlades EXXiV,2012.0,0.02
Classic NES Series: Super Mario Bros.,2004.0,1.43
Major League Baseball 2K12,2012.0,0.15
Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,2011.0,0.15
Fallout 3,2008.0,4.96
Mortimer Beckett and the Secrets of Spooky Manor,2008.0,0.0
Fight Night Round 4,2009.0,1.4
Madagascar,2005.0,0.66
UNO / Skip-Bo / UNO Freefall,2006.0,0.1
Batman: Rise of Sin Tzu,2003.0,0.35
Dead to Rights,2002.0,0.72
Luxor: The Wrath of Set,2006.0,0.02
Star Wars: Knights of the Old Republic,2003.0,2.19
NBA 2K9,2008.0,0.41
Guilty Gear Xrd -Revelator-,2016.0,0.14
Dragon Age Origins: Awakening,2010.0,0.27
Monster Madness: Grave Danger,2008.0,0.06
Cocoto Kart Racer,2008.0,0.06
Deal or No Deal: The Banker is Back!,2008.0,0.01
The Incredible Hulk,2008.0,0.24
Fallout Trilogy,2009.0,0.02
Expendable,2000.0,0.05
Super Run For Money Tousouchuu & Sentouchuu,2018.0,0.02
F1 2011,2011.0,0.72
Sacred 2: Fallen Angel,2008.0,0.06
Super Bubble Pop,2003.0,0.05
The SpongeBob SquarePants Movie,2004.0,0.54
Yager,2004.0,0.05
Famicom Mini: SD Gundam World Gachapon Senshi - Scramble Wars,2004.0,0.08
Return to Castle Wolfenstein: Operation Resurrection,2003.0,0.53
Agatha Christie's The ABC Murders,2016.0,0.05
The Simpsons Game,2007.0,0.89
Voodoo Chronicles: First Sign,2011.0,0.04
Rhapsody: A Musical Adventure,2008.0,0.05
Little League World Series Baseball 2010,2010.0,0.08
James Bond 007: Nightfire,2003.0,0.13
Space Camp,2009.0,0.15
Grand Kingdom,2016.0,0.09
Pac-Man and the Ghostly Adventures 2,2014.0,0.11
UFC: Tapout 2,2003.0,0.1
MotoGP 10/11,2011.0,0.17
Famicom Mini: Balloon Fight,2004.0,0.06
Monster Energy Supercross - The Official Videogame,2018.0,0.08
Midnight Club II,2003.0,0.5
Of Orcs and Men,2012.0,0.0
Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono,2009.0,0.03
Serious Sam II,2005.0,0.01
A-Train 6,2004.0,0.06
Germany's Next Topmodel 2011,2011.0,0.02
The Mummy: Tomb of the Dragon Emperor,2008.0,0.09
Shaun White Snowboarding,2008.0,0.81
Eiyuu * Senki,2013.0,0.01
Toaru Majutsu to Kagaku no Ensemble,2013.0,0.03
Turok: Evolution,2002.0,1.31
Game Book DS: Sword World 2.0,2009.0,0.01
NBA 2K19,2018.0,1.74
LEGO Star Wars III: The Clone Wars,2011.0,1.1
Hunted: The Demon's Forge,2011.0,0.22
Twinkle * Crusaders GoGo!,2010.0,0.02
Luxor: Pharaoh's Challenge,2007.0,0.01
Elminage DS Remix: Yami no Fuo to Kamigami no Yubiwa,2008.0,0.0
Ikki Tousen: Eloquent Fist,2008.0,0.02
MLB SlugFest 20-03,2002.0,0.15
Dengeki Gakuen RPG: Cross of Venus Special,2011.0,0.01
Teslagrad,2014.0,0.01
Warriors Orochi,2007.0,0.2
Skate,2007.0,0.71
Little Britain: The Video Game,2007.0,0.0
Kuukan * Zukei: Hirameki Training - KuuTore,2008.0,0.06
Full Spectrum Warrior: Ten Hammers,2006.0,0.07
Inazuma Eleven 3: Sekai e no Chousen!! The Ogre,2010.0,0.47
The Beatles: Rock Band,2009.0,1.71
Disney Princess: My Fairytale Adventure,2012.0,0.0
SAW,2009.0,0.02
MotoGP,2009.0,0.18
Gundam Battle Online,2001.0,0.04
Utawarerumono: Mask of Deception,2015.0,0.06
Space Hulk: Deathwing,2017.0,0.02
Samurai Warriors 4,2014.0,0.26
Imagine: Movie Star,2008.0,0.34
Outlaw Golf: Nine Holes of Christmas,2003.0,0.11
Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,2008.0,0.01
J-League Winning Eleven 2008: Club Championship,2008.0,0.22
Midnight Club: Street Racing,2000.0,2.63
Deadpool,2013.0,0.47
Driver: Renegade,2011.0,0.09
My DoItAll,2009.0,0.03
Konoyo no Hate de Koi o Utau Shoujo: Yu-No,2017.0,0.02
Guilty Gear X2 #Reload,2004.0,0.15
Sakai Burai Kaiji: Death or Survival,2008.0,0.0
Lock's Quest,2017.0,0.01
Herbie: Fully Loaded,2005.0,0.34
Transformers: The Game,2007.0,0.4
Power Shovel,2001.0,0.06
God of War Saga,2012.0,0.89
Trauma Center: Under the Knife 2,2008.0,0.11
Backyard NFL Football,2002.0,0.26
Ninja Gaiden 3,2012.0,0.44
The Wonderful 101,2013.0,0.36
Bugs Bunny & Taz: Time Busters,2000.0,0.21
Jungle Kartz,2011.0,0.0
Toy Soldiers: War Chest,2015.0,0.09
Kane & Lynch 2: Dog Days,2010.0,0.59
Gon: BakuBakuBakuBaku Adventure,2012.0,0.02
Saru! Get You! Million Monkeys,2016.0,0.12
The Lord of the Rings: Conquest,2009.0,0.63
DropCast,2008.0,0.06
Painkiller: Hell & Damnation,2012.0,0.01
Arcade Hits: Frisky Tom,2002.0,0.28
Bound By Flame,2014.0,0.21
"Ed, Edd n Eddy: The Mis-Edventures",2005.0,0.12
Harukanaru Toki no Naka de 5: Kazahanaki,2012.0,0.03
The Sims 3: Pets,2011.0,0.54
Dynasty Warriors: Gundam 2,2009.0,0.19
The Document of Metal Gear Solid 2,2002.0,0.06
The Cursed Crusade,2011.0,0.15
NERF N-Strike,2008.0,1.09
Ape Escape Academy,2006.0,0.33
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005.0,0.43
This Is the Police 2,2018.0,0.02
NadePro!! Kisama no Seiyuu Yatte Miro!,2009.0,0.01
50 Cent: Bulletproof,2005.0,0.44
Sayonara Umihara Kawase,2014.0,0.03
NCAA Football 10,2009.0,0.58
S.Y.K Renshouden Portable,2011.0,0.04
Déraciné,2018.0,0.1
NBA 2K13,2012.0,2.63
Ice Age 2: The Meltdown,2006.0,0.25
Wolfenstein II: The New Colossus,2017.0,1.36
Deadliest Catch: Sea of Chaos,2010.0,0.09
Just Sing! Vol. 2,2011.0,0.04
Syphon Filter: Logan's Shadow,2010.0,0.06
FIFA 2001: Major League Soccer,2000.0,0.09
Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,2011.0,0.07
Aquaman: Battle for Atlantis,2003.0,0.01
Tiny Toon Adventures: Wacky Stackers,2001.0,0.02
Bakugan: Battle Brawlers,2009.0,0.67
Major League Baseball 2K11,2011.0,0.2
Jagged Alliance: Rage!,2018.0,0.01
Call of Duty: Black Ops,2010.0,14.74
Valthirian Arc: Hero School Story,2018.0,0.02
NASCAR Thunder 2002,2001.0,1.16
The Destiny of Zorro,2009.0,0.1
Brink,2011.0,0.73
The Lego Ninjago Movie Videogame,2017.0,0.33
Kung Fu Panda,2008.0,0.52
My Secret World by Imagine,2008.0,0.58
Eco Creatures: Save The Forest,2008.0,0.03
Biker Mice From Mars,2007.0,0.06
Valkyria Chronicles 4,2018.0,0.25
The Amazing Spider-Man (2012),2012.0,0.74
RIGS: Mechanized Combat League,2016.0,0.23
Star Wars Battlefront II (2017),2017.0,4.53
Earth Seeker,2011.0,0.02
The Idolm@ster: Dearly Stars,2009.0,0.05
NBA Street Vol. 2,2003.0,0.54
Mercury Meltdown Revolution,2007.0,0.17
Port Royale 3,2012.0,0.07
Game Party in Motion,2010.0,0.58
Mahjong Cub3D,2011.0,0.09
Grand Theft Auto: Vice City,2003.0,0.04
Clever Kids: Pony World,2007.0,0.0
Rugby World Cup 2015,2015.0,0.01
PriPara Mezameyo! Megami no Dress Design,2016.0,0.07
Monopoly Collection,2011.0,0.09
Puzzle Challenge: Crosswords and More!,2006.0,0.02
Star Wars: The Force Unleashed,2008.0,1.25
Persona 3: Dancing in Moonlight,2018.0,0.04
Resident Evil: Operation Raccoon City,2012.0,1.18
Demon Gaze 2,2017.0,0.05
Planetarian: Chiisana Hoshi no Yume,2009.0,0.02
The Amazing Spider-Man (2012),2012.0,0.21
Spongebob Squarepants / Fairly Odd Parents Double Pack,2005.0,0.15
Winning Post 8 2015,2015.0,0.03
The Legend of Korra A New Era Begins,2014.0,0.03
Dance Factory,2006.0,0.03
Transformers: Devastation,2015.0,0.03
Shadow of the Tomb Raider,2018.0,0.78
Mega Man Xtreme,2001.0,0.07
Raven's Cry,2015.0,0.01
King of Clubs,2008.0,0.0
World Championship Games: A Track & Field Event,2009.0,0.09
Rayman Raving Rabbids 2,2007.0,0.8
Mr. Driller,2000.0,0.04
Strikers 1945,2001.0,0.12
The Inpatient,2018.0,0.13
The Girl and the Robot,2017.0,0.03
To Heart 2: Another Days,2009.0,0.01
I'm A Celebrity: Get Me Out of Here!,2009.0,0.17
Unending Bloody Call,2012.0,0.01
Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,2010.0,0.1
Yu-Gi-Oh! GX: Tag Force 2,2007.0,0.42
Star Wars Battlefront: Elite Squadron,2009.0,0.49
God Eater Off Shot: Fujiki Kota-hen Twin Pack & Animation Vol.6,2016.0,0.02
WWE All Stars,2011.0,0.19
Teikoku Kaleido: Kakumei no Rondo,2017.0,0.01
NBA 2K16,2015.0,2.41
DiRT,2007.0,1.05
New Tokyo Legacy: Operation Babel,2017.0,0.05
Monopoly,2008.0,0.43
Zatch Bell! Mamodo Battles,2005.0,0.06
Tokyo Ghoul: Jail,2015.0,0.06
Minecraft: Story Mode - Season Two,2017.0,0.08
The Sims 2: Kitchen & Bath Interior Design Stuff,2008.0,0.0
Venetica,2011.0,0.12
Rimo-Cocoron,2001.0,0.05
World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,2008.0,0.02
World of Outlaws: Sprint Cars 2002,2002.0,0.48
Jacqueline Wilson's Tracy Beaker: The Game,2009.0,0.06
Comanche 4,2001.0,0.0
SpongeBob SquarePants: Game Boy Advance Video Volume 1,2004.0,0.64
Emergency 2016,2015.0,0.0
Dungeon Siege II: Broken World,2006.0,0.01
Elex,2017.0,0.23
Gardening Mama,2009.0,1.36
Monster Hunter Frontier Online: Forward 2,2011.0,0.03
Mortal Kombat X,2015.0,1.74
Minna no Conveni,2010.0,0.01
StokEd,2009.0,0.21
Street Fighter Anniversary Collection,2005.0,0.15
Fantasy Wars,2007.0,0.0
Densha De Go! 3 Tsuukinhen,2001.0,0.06
Blinx 2: Masters of Time & Space,2004.0,0.15
Power Pro Success Legends,2010.0,0.06
Spider-Man: Edge of Time,2011.0,0.25
Arabians Lost: The Engagement on Desert,2009.0,0.01
Gem Smashers,2011.0,0.04
Metroid Prime: Trilogy,2009.0,0.61
World Soccer Winning Eleven 6 International,2003.0,2.99
The Last Airbender,2010.0,0.18
Call of Duty: Modern Warfare Trilogy,2016.0,0.11
Dragon's Dogma: Dark Arisen,2017.0,0.21
Space Bust-A-Move,2009.0,0.13
NBA Ballers: Chosen One,2008.0,0.19
The Princess and the Frog,2009.0,0.46
NHL 11,2010.0,0.73
Unison: Rebels of Rhythm & Dance,2001.0,0.04
The Oregon Trail,2011.0,0.13
Pac-Man Fever,2002.0,0.28
2002 FIFA World Cup,2002.0,0.19
Fallout: Brotherhood of Steel,2004.0,0.05
Imagine: Teacher,2008.0,1.71
Rad Rodgers,2018.0,0.02
Let's Draw!,2010.0,0.54
Warriors Orochi,2007.0,0.87
All Star Cheer Squad,2008.0,0.28
Dragon's Dogma: Dark Arisen,2017.0,0.04
Are You Smarter than a 5th Grader? Game Time,2009.0,0.27
Resident Evil Director's Cut,2009.0,0.06
G1 Jockey Wii,2007.0,0.02
DiRT 2,2009.0,0.05
Taito Legends Power Up,2007.0,0.05
Blacksite: Area 51,2007.0,0.08
Backyard NFL Football,2007.0,0.03
Vitamin X,2007.0,0.01
Alexander,2004.0,0.0
Batman: Vengeance,2001.0,0.26
Madden NFL 06,2005.0,4.91
Luminous Arc 2,2008.0,0.22
Summoner 2,2002.0,0.21
Project CARS 2,2017.0,0.55
Power Rangers: Ninja Storm,2003.0,0.33
Seiken Densetsu Collection,2017.0,0.07
Madden NFL 08,2007.0,2.57
Tropico,2001.0,0.0
Heroes VS,2013.0,0.02
Jade Empire,2005.0,0.7
Lego Batman 3: Beyond Gotham,2014.0,0.45
Super Bubble Pop,2003.0,0.0
Let's Sing 2019,2018.0,0.03
Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage,2007.0,0.1
This is the Police,2017.0,0.0
Hustle Kings VR,2016.0,0.0
Iron Man 2,2010.0,0.27
MVP Baseball 2005,2005.0,1.54
Medal of Honor: Frontline,2002.0,0.59
I'm A Celebrity: Get Me Out of Here!,2009.0,0.04
Pac-Man World 3,2005.0,0.17
F1 2017,2017.0,0.19
Big Buck Hunter Arcade,2016.0,0.02
Simple DS Series Vol. 43: The Host Shiyouze! DX Knight King,2009.0,0.0
Harvest Moon: Sunshine Islands,2009.0,0.57
Driver: San Francisco,2011.0,0.19
Cabela's Adventure Camp,2011.0,0.11
X-Blades,2009.0,0.14
Monster Radar,2011.0,0.01
Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,2010.0,0.02
Kamigami no Asobi: Ludere Deorum,2013.0,0.03
Total Overdose: A Gunslinger's Tale in Mexico,2005.0,0.0
Harukanaru Toki no Naka de 4,2008.0,0.07
Kong: King of Atlantis,2005.0,0.03
Tongari Boushi to Mahou no Otana,2010.0,0.44
LEGO Pirates of the Caribbean: The Video Game,2011.0,1.04
CSI: 3 Dimensions of Murder,2007.0,0.14
Rapala Fishing Frenzy 2009,2008.0,0.17
San-X Land: Theme Park de Asobou!,2006.0,0.04
WWE SmackDown vs. Raw 2011,2010.0,0.88
Tony Hawk's Proving Ground,2007.0,0.25
Little Battlers eXperience W,2012.0,0.04
The LEGO Movie Videogame,2014.0,0.71
Majesty 2: The Fantasy Kingdom Sim,2009.0,0.03
Coraline,2009.0,0.11
Sonic Generations,2011.0,1.59
The Amazing Spider-Man 2 (2014),2014.0,0.22
Tago Akira no Atama no Taisou Dai-4-Shuu: Time Machine no Nazotoki Daibouken,2009.0,0.0
Mahjong Kakutou Club Wii: Wi-Fi Taiou,2009.0,0.0
MLB 15: The Show,2015.0,1.01
Mobile Suit Gundam Seed Destiny: Generation of C.E.,2005.0,0.18
Exit,2006.0,0.08
Jake Hunter: Detective Chronicles,2008.0,0.02
SoulCalibur Legends (JP sales),2007.0,0.01
Payday 2,2013.0,0.58
Mytran Wars,2009.0,0.14
FIFA 17,2016.0,0.82
Classic NES Series: Castlevania,2004.0,0.33
Ultimate Beach Soccer,2003.0,0.01
James Bond 007: Nightfire,2002.0,3.33
Dreamer Series: Teacher,2009.0,0.09
Roogoo Twisted Towers,2009.0,0.06
Black,2006.0,1.25
Summer Sports: Paradise Island (Others sales),2008.0,0.67
Pac-Man and the Ghostly Adventures,2013.0,0.0
100 Classic Games,2011.0,0.04
Championship Manager 2006,2006.0,0.0
Pac-Man and the Ghostly Adventures 2,2014.0,0.08
Sudoku Gridmaster (JP sales),2006.0,0.19
Brooktown High: Senior Year,2007.0,0.1
OutRun 2006: Coast 2 Coast,2006.0,0.04
RTX Red Rock,2003.0,0.08
Handball 16,2015.0,0.03
Chaos;Child: Love Chu Chu!!,2017.0,0.01
Fushigi no Dungeon: Fuurai no Shiren 5 - Fortune Tower to Unmei no Dice,2010.0,0.04
The Idolm@ster: Live for You!,2008.0,0.07
Transformers: Devastation,2015.0,0.24
Hummer Badlands,2006.0,0.05
Kiniro no Corda 2 f Encore,2009.0,0.03
Imagine: Fashion Designer,2007.0,2.81
Minna no DS Seminar: Kanpeki Kanji Ryoku,2006.0,0.16
Catherine,2011.0,0.31
Champions Online,2009.0,0.01
B's-LOG Party♪,2010.0,0.04
Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen: Tokoton Kanji Nou,2006.0,0.66
Naruto Shippuden: Ultimate Ninja 5,2009.0,0.17
Virtua Fighter 5,2007.0,1.08
Formula One 2001,2001.0,0.26
SBK Superbike World Championship,2009.0,0.01
Ashita no Joe 2: The Anime Super Remix,2002.0,0.01
Online Chess Kingdoms,2006.0,0.02
Super Robot Taisen J,2005.0,0.18
Secret Files 2: Puritas Cordis,2009.0,0.01
Barbie and The Three Musketeers,2009.0,0.13
Secret of Mana,2018.0,0.28
Farmtopia,2010.0,0.19
Tom Clancy's Ghost Recon 2,2005.0,0.07
Ultimate I Spy,2008.0,0.48
Ultimate NES Remix,2014.0,0.33
Yuusha no Kuse ni Namaikida Or 3D,2010.0,0.11
Trine 2: Director's Cut,2012.0,0.04
Gendai Daisenryaku: Isshoku Sokuhatsu - Gunji Balance Houkai,2009.0,0.0
Call of Duty: Advanced Warfare,2014.0,4.27
Imagine: Family Doctor,2009.0,0.3
Crash Time: Autobahn Pusuit,2008.0,0.03
Kenka Bancho: Badass Rumble,2009.0,0.29
The LEGO Movie Videogame,2014.0,0.98
Super Monkey Ball Deluxe,2005.0,0.24
Nicktoons: Movin,2004.0,0.32
Cooking Mama: Cook Off,2007.0,2.89
Blitz: The League II,2008.0,0.1
Football Manager 2007,2006.0,0.02
Achtung Panzer: Kharkov 1943,2010.0,0.02
Totally Spies!,2005.0,0.03
Diplomacy,2005.0,0.0
Freddie Flintoff's Powerplay Cricket,2010.0,0.0
Yu-Gi-Oh! World Championship 2008,2007.0,0.28
Pro Race Driver,2002.0,0.27
God Wars: Future Past,2017.0,0.05
Star Wars Jedi Knight II: Jedi Outcast,2002.0,0.23
Tokimeki Memorial: Forever with You,2006.0,0.01
MXGP Pro,2018.0,0.03
