title,year,total_sales
Surf's Up,2007.0,0.1
Super Famista 3,1994.0,0.39
Two Worlds,2007.0,0.02
Origin and Fate - 5 Game Pack,2014.0,0.0
NBA 2K19,2018.0,1.74
Ghostbusters (2016),2016.0,0.07
Jurassic Park III: Park Builder,2001.0,0.06
Space Camp,2009.0,0.13
Zero4 Champ RR-Z,1995.0,0.1
Bendy and the Ink Machine,2018.0,0.17
Minecraft,2014.0,6.33
Pursuit Force: Extreme Justice,2008.0,0.17
NBA Street Homecourt,2007.0,0.5
Spider-Man: Mysterio's Menace,2001.0,0.61
SingStar,2008.0,1.13
Mage Knight: Destiny's Soldier,2006.0,0.02
My Japanese Coach,2008.0,0.27
Ar tonelico 2: Melody of Metafalica,2009.0,0.18
Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire!,2012.0,0.62
Midnight Club: LA Remix,2008.0,0.99
Otona no Renai Shousetsu: Harlequin Selection,2010.0,0.02
Looney Tunes Duck Dodgers Starring: Daffy Duck,2000.0,0.04
Frostbite,1983.0,0.34
NBA Ballers,2004.0,0.51
Dream C Club Portable,2010.0,0.06
Blue Roses: Yousei to Aoi Hitomi no Senshitachi,2010.0,0.04
Tom Clancy's Rainbow Six: Vegas 2,2008.0,2.42
RPG Maker,2000.0,0.29
NHL 10,2009.0,0.66
Wallace & Gromit in Project Zoo,2003.0,0.03
Rock Blast,2008.0,0.06
Castlevania: Lords of Shadow - Mirror of Fate,2013.0,0.16
Accel World: Ginyoku no Kakusei,2012.0,0.03
Donkey Kong Country 2,2004.0,1.23
Cabela's Big Game Hunter 2005 Adventures,2004.0,0.56
Cool Boarders,1996.0,0.43
Fallout 76,2018.0,0.21
Corvette,2003.0,0.24
Transformer: Rise of the Dark Spark,2014.0,0.07
Unreal Championship 2: The Liandri Conflict,2005.0,0.28
Spawn: Armageddon,2003.0,0.17
Secret of Mana,2018.0,0.04
Metal Slug X,2001.0,0.09
Skylanders: Spyro's Adventure,2011.0,0.94
Touhou Genso Wanderer Tod: Reloaded,2016.0,0.01
Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),2008.0,0.02
The Magic Roundabout,2008.0,0.0
Airline Tycoon,2001.0,0.02
Aliens vs Predator,2010.0,1.04
Backyard Sports: Sandlot Sluggers,2010.0,0.14
LEGO Marvel's Avengers,2016.0,0.48
Taiko no Tatsujin: Wii U Version!,2013.0,0.19
R4: Ridge Racer Type 4,1999.0,2.06
Tomb Raider II,1997.0,2.29
Tokushu Houdoubu,2012.0,0.03
Scene It? Bright Lights! Big Screen!,2009.0,0.14
Samurai Warriors 4,2014.0,0.26
PW: Project Witch,2009.0,0.01
Legacy of Kain: Defiance,2003.0,0.01
Dragon Ball Z: Taiketsu,2003.0,1.08
Hakuoki: Stories of the Shinsengumi,2014.0,0.01
"Sakura Wars 4: Koi Seyo,Otome",2002.0,0.29
Spider-Man,2000.0,0.53
Tsuyo Kiss: Mighty Heart,2006.0,0.03
Pet Alien: An Intergalactic Puzzlepalooza,2007.0,0.03
Dr. Seuss' The Cat in the Hat,2003.0,0.56
Tales of the World: Radiant Mythology 3,2011.0,0.28
Super Robot Taisen α Gaiden,2001.0,0.62
MapleStory DS,2010.0,0.03
NCAA GameBreaker 2001,2000.0,0.15
Attack on Titan 2,2018.0,0.09
Lizzie McGuire 3: Homecoming Havoc,2005.0,0.3
Future Tactics: The Uprising,2004.0,0.03
World Sports Competition,2011.0,0.03
Sega GT Online,2004.0,0.08
Prince of Persia: Rival Swords,2007.0,0.29
Pro Evolution Soccer 2013,2012.0,0.08
Star Wars: Clone Wars,2002.0,0.4
Suikoden III,2002.0,0.98
"Go, Diego, Go!: Great Dinosaur Rescue",2008.0,0.32
NHL 11,2010.0,0.73
LEGO Harry Potter: Years 1-4,2010.0,2.29
Soul Eater: Monotone Princess,2008.0,0.02
Dragon Shadow Spell,2007.0,0.08
Tour de France 2014,2014.0,0.0
Warhammer: The End Times - Vermintide,2016.0,0.07
The Idolmaster: Gravure For You! Vol. 4,2012.0,0.03
MetropolisMania,2002.0,0.09
Lego Star Wars: The Force Awakens,2016.0,0.29
Phantom Brave: The Hermuda Triangle,2011.0,0.1
Mobile Suit Gundam,1995.0,0.45
Spice World,1998.0,0.67
Resident Evil: Revelations 2,2015.0,0.14
Underground Pool,2007.0,0.03
Metal Gear Solid HD Collection,2012.0,0.03
Skylanders SWAP Force,2013.0,0.35
Madden NFL 11,2010.0,2.69
Bleach: Blade Battlers 2nd,2007.0,0.06
Backyard NFL Football '10,2009.0,0.17
Texas Hold 'Em Poker,2004.0,0.61
Go Vacation,2018.0,0.37
Vikings: Wolves of Midgard,2017.0,0.02
Enchanted Arms (jp sales),2006.0,0.02
The Warriors,2007.0,0.28
MLB 2001,2000.0,0.89
Men of War: Assault Squad,2011.0,0.06
Gacharoku,2002.0,0.03
Knowledge is Power,2017.0,0.61
Mystery Tales of Time Travel,2010.0,0.19
Tom Clancy's Rainbow Six,1999.0,1.64
Gear.Club Unlimited,2017.0,0.15
WWE '12,2011.0,1.18
The Legend of Spyro: Dawn of the Dragon,2008.0,0.4
The Tale of Despereaux,2008.0,0.35
Hot Wheels: Stunt Track Challenge,2004.0,0.59
Assassin's Creed III,2012.0,0.36
Paw Patrol on a Roll,2018.0,0.04
Bullet Witch,2007.0,0.1
Coraline,2009.0,0.05
Exhibition Volume 5,2004.0,0.06
"3 in 1: Solitaire, Mahjong & Tangram",2010.0,0.08
M&M's Beach Party,2009.0,0.04
Harry Potter and the Goblet of Fire,2005.0,0.19
Haneru no Tobira DS: Tanshuku Tetsudou no Yoru,2007.0,0.04
Magical ZhuZhu Princess: Carriages & Castles,2011.0,0.19
Winning Eleven: Pro Evolution Soccer 2007,2007.0,0.86
Bust-A-Move 2 Arcade Edition,1998.0,0.08
Horsez,2006.0,0.42
Power Rangers Double Pack,2005.0,0.16
Koibana Days,2013.0,0.01
Yooka-Laylee,2018.0,0.29
Madden NFL 13,2012.0,2.93
Blood Bowl,2010.0,0.06
Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,2009.0,0.03
Fullmetal Alchemist: Dual Sympathy,2006.0,0.09
Best Of Tests,2008.0,0.01
Disney's The Emperor's New Groove,2000.0,0.31
Untold Legends: The Warriors Code,2006.0,0.33
Galerians,2000.0,0.15
Pong / Asteroids / Yars' Revenge,2005.0,0.07
Bakugan Battle Brawlers: Defenders of the Core,2010.0,0.5
Dragon Ball Z: The Legacy of Goku,2002.0,1.69
Need for Speed Underground 2,2004.0,0.07
Undertale,2017.0,0.01
Real Pool,2000.0,0.28
Fierce Tales: Marcus' Memory,2014.0,0.0
Dance on Broadway,2010.0,1.04
Elminage DS Remix: Yami no Fuo to Kamigami no Yubiwa,2008.0,0.0
Legend of Kay Anniversary,2015.0,0.07
Centipede,1999.0,0.65
Monster Hunter Stories,2017.0,0.7
Durarara!! Relay,2015.0,0.02
Army Men: Sarge's Heroes 2,2001.0,0.17
Memories Off: Omoide ni Kawaru-Kun,2008.0,0.01
Bomberman Land,2008.0,0.17
Auto Modellista,2003.0,0.39
Richard Burns Rally,2004.0,0.04
Yu-Gi-Oh! 5D's Tag Force 4,2009.0,0.44
Clannad,2011.0,0.03
Army Men: Air Attack 2,2000.0,0.3
Silent Scope 3,2002.0,0.16
FIFA Soccer 2003,2002.0,0.05
Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,2009.0,0.1
Nitroplus Blasterz: Heroines Infinite Duel,2016.0,0.05
Iron Man,2008.0,0.57
Kinectimals: Now with Bears!,2011.0,0.36
Cloudy With a Chance of Meatballs,2009.0,0.22
Railroad Tycoon II,2000.0,0.11
Homefront: The Revolution,2016.0,0.21
Pirates of the Caribbean: The Legend of Jack Sparrow,2006.0,0.25
World Soccer Winning Eleven 8 International,2005.0,3.85
"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",2008.0,0.02
Watch Dogs 2,2016.0,3.36
Onrush,2018.0,0.03
High Heat Major League Baseball 2004,2003.0,0.08
Mermaid Gothic,2014.0,0.01
X-Men Legends II: Rise of Apocalypse,2005.0,0.44
Game Party 2,2008.0,1.88
Gendai Daisenryaku: Isshoku Sokuhatsu - Gunji Balance Houkai,2009.0,0.0
18 Wheels of Steel: Triple Pack,2011.0,0.0
Mister Mosquito,2002.0,0.28
Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution,2005.0,0.13
Mass Effect 2,2011.0,1.46
BlazBlue: Continuum Shift EXTEND,2012.0,0.01
Danganronpa Another Episode: Ultra Despair Girls,2015.0,0.22
Naruto Shippuden Ultimate Ninja Storm 4: Road to Boruto,2017.0,0.12
Battle of Giants: Dragons,2009.0,0.62
The Legend of the Mystical Ninja,1992.0,0.48
The Mummy Returns,2001.0,0.5
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,2004.0,0.5
The Legend of Spyro: The Eternal Night,2007.0,0.21
Fable: The Journey,2012.0,0.29
The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,2007.0,0.03
History Great Empires: Rome,2009.0,0.05
Cyber Troopers: Virtual On x Toaru Majutsu no Index: Toaru Majutsu no Dennou Senki,2018.0,0.03
"Ed, Edd n Eddy: The Mis-Edventures",2005.0,0.12
Dr. Muto,2002.0,0.03
Martian Panic,2010.0,0.08
Coraline,2009.0,0.11
The Lost Chronicles of Zerzura,2012.0,0.05
Hello Kitty Daily,2008.0,0.35
Army Men: Operation Green,2001.0,0.0
Bunmei Haruka: Aoiza Ibunroku,2011.0,0.02
Apollo Justice: Ace Attorney,2008.0,0.99
Hell's Kitchen: The Game,2008.0,0.37
First Queen: Ornic Senki,1994.0,0.03
Anno 2205,2015.0,0.23
Ant Nation,2009.0,0.07
Tournament Pool,2009.0,0.11
Cube,2007.0,0.02
WRC 6,2016.0,0.02
Sphinx and the Cursed Mummy,2003.0,0.45
Madden NFL 2002,2001.0,0.58
Cars,2006.0,0.93
Kawaii Koinu DS 2,2008.0,0.01
Tom Clancy's Rainbow Six 3: Black Arrow,2004.0,1.13
Cabela's Deer Hunt: 2004 Season,2003.0,0.76
Pony Friends 2,2010.0,0.32
eJay Clubworld,2003.0,0.15
Novastorm,1995.0,0.04
SWAT 4: The Stetchkov Syndicate,2006.0,0.0
Roogoo Twisted Towers,2009.0,0.06
Professional Farmer 2016,2015.0,0.0
The Inner World,2013.0,0.03
Dante's Inferno,2010.0,0.92
Shadow Tactics: Blades of the Shogun,2017.0,0.01
Bases Loaded '96: Double Header,1995.0,0.5
Katekyoo Hitman Reborn! DS: Ore ga Boss! Saikyou Family Taisen,2009.0,0.03
Treasures of the Deep,1997.0,0.19
Death Jr. and the Science Fair of Doom,2007.0,0.08
James Cameron's Dark Angel,2002.0,0.07
Resident Evil: Value Pack,2016.0,0.02
Sniper: Ghost Warrior 2,2013.0,0.2
Guilty Gear Xrd REV 2,2017.0,0.1
Pinball Hall of Fame: The Gottlieb Collection,2005.0,0.23
Yuugen Gaisha Brave Company,2011.0,0.06
SPRay,2008.0,0.04
LEGO The Hobbit,2014.0,0.27
MLB SlugFest 20-04,2003.0,0.09
Backyard Sports Football: Rookie Rush,2010.0,0.12
My Ballet Studio,2009.0,0.03
Re:Zero - Kara Hajimeru Isekai Seikatsu - Death or Kiss,2017.0,0.01
Open Season,2006.0,0.17
Bionicle,2003.0,0.21
Warriors Orochi,2007.0,0.87
Victory Spike,1996.0,0.01
The Incredibles,2004.0,0.84
The New York Times Crosswords,2007.0,0.45
Wantame Music Channel: Doko Demo Style,2007.0,0.13
M.U.D. TV,2010.0,0.0
Hannspree Ten Kate Honda: SBK Superbike World Championship,2007.0,0.07
Chronicles of the Sword,1996.0,0.05
Just Dance 2017,2016.0,0.43
The Elder Scrolls Online: Summerset,2018.0,0.11
NBA 2K8,2007.0,0.85
Jeremy McGrath Supercross 2000,2000.0,0.29
Star Wars: The Force Unleashed II,2010.0,0.22
NCAA Basketball Final Four 97,1997.0,0.14
EA Sports Active: More Workouts,2009.0,1.16
WWE SmackDown vs. Raw 2009,2008.0,0.94
Warriors Orochi 3,2014.0,0.04
Famicom Mini: Super Mario Bros. 2,2004.0,0.42
Driver 2,2000.0,4.73
Ranshima Monogatari Rare Land Story: Shoujo no Yakujou,2009.0,0.0
Tropico 3,2009.0,0.04
In the Hunt,1996.0,0.14
Pokémon Conquest,2012.0,1.02
CyberTiger,2000.0,0.06
Gekiatsu!! Pachi Game Damashi Max: Evangelion 7 x Seimei no Kodou,2012.0,0.03
Metal Gear Online,2008.0,0.0
Fit in Six,2011.0,0.13
Chaos;Child: Love Chu Chu!!,2017.0,0.01
Madden NFL 16,2015.0,2.47
Batman: Arkham Asylum,2009.0,4.28
Tony Hawk's Pro Skater 4,2002.0,0.57
Vigilante 8: 2nd Offense,1999.0,0.48
Batman: The Brave and the Bold the Videogame,2010.0,0.3
Jikkyou Powerful Pro Yakyuu 2010,2010.0,0.27
NFL Quarterback Club 2002,2001.0,0.22
Star Wars: Bounty Hunter,2002.0,1.09
Fuel,2009.0,0.24
Top Gear Hyper-Bike,2000.0,0.06
MySims SkyHeroes,2010.0,0.12
Castlevania Dracula X,1995.0,0.09
Shaman King: Soul Fight,2003.0,0.05
Zumba Fitness Core,2012.0,0.05
Fallout: Brotherhood of Steel,2004.0,0.05
Gold's Gym: Cardio Workout (Others sales),2009.0,0.31
Bolt,2008.0,0.26
Fortune Street: Dragon Quest & Final Fantasy 30th Anniversary,2017.0,0.03
Overlord II,2009.0,0.32
Sniper Elite III,2014.0,0.33
Driver: Parallel Lines,2007.0,0.03
ArmA: Queen's Gambit,2007.0,0.0
Superman: Shadow of Apokolips,2002.0,0.42
Rugby World Cup 2011,2011.0,0.28
World Championship Poker 2: Featuring Howard Lederer,2005.0,0.09
Dragon Quest Monsters 1·2,2002.0,0.32
NCAA Football 2003,2002.0,0.52
Hot Shots Golf 2,2000.0,1.88
Pong: The Next Level,1999.0,1.01
Spider-Man 3,2007.0,0.67
Bleach: Erabareshi Tamashii,2005.0,0.08
Touch Detective (JP sales),2006.0,0.02
Grand Theft Auto IV,2008.0,10.57
Manhunt,2003.0,1.28
Treasure Chase,2011.0,0.02
Universal Studios Theme Parks Adventure,2001.0,0.1
The Incredibles: Rise of the Underminer,2005.0,0.4
Reine des Fleurs,2015.0,0.02
Wipeout 2048,2012.0,0.38
Wario: Master of Disguise,2007.0,0.65
Little Deviants,2012.0,0.32
Mountain King,1983.0,0.31
Jojo's Bizarre Adventure,2012.0,0.01
SOCOM: U.S. Navy SEALs,2002.0,3.65
Radirgy Noa Wii,2010.0,0.01
NBA Live 2003,2002.0,0.36
Age of Pirates 2: City of Abandoned Ships,2009.0,0.0
Soldier of Fortune: Payback,2007.0,0.15
Music Maker,2003.0,0.31
Baseball Advance,2002.0,0.13
Naruto Shippuden: Ultimate Ninja Storm Generations,2012.0,0.45
Wing Arms,1995.0,0.2
Samurai Shodown,1994.0,0.4
Yakuza Zero: The Place of Oath,2015.0,0.26
Brothers Conflict: Brilliant Blue,2013.0,0.03
Hysteria Hospital: Emergency Ward,2009.0,0.0
Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,2011.0,0.13
Madden NFL 17,2016.0,3.28
LEGO Indiana Jones 2: The Adventure Continues,2009.0,1.19
CID The Dummy,2009.0,0.03
MRC: Multi-Racing Championship,1997.0,0.25
Midway Arcade Treasures 3,2005.0,0.07
Asterix & Obelix: Kick Buttix,2004.0,0.03
Skate City Heroes,2008.0,0.12
Cloudy With a Chance of Meatballs,2009.0,0.1
Kanuchi: Shiroki Tsubasa no Shou,2008.0,0.04
Oktoberfest,2009.0,0.0
Who Wants to be a Millionaire: 2nd Edition,2008.0,0.02
Cube Creator X,2018.0,0.01
Value Pack: Street Fighter Zero 3 Double Upper / Vampire Chronicle: The Chaos Tower,2009.0,0.0
Big Air Freestyle,2002.0,0.05
Ultimate Marvel vs. Capcom 3,2012.0,0.31
Charlie Blasts Territory,1999.0,0.03
Zillions of Enemy X: Zetsukai no Crusade,2013.0,0.02
LEGO Marvel's Avengers,2016.0,0.19
NASCAR '15,2015.0,0.17
Soni Pro,2014.0,0.01
FIFA 16,2015.0,3.25
thinkSMART,2010.0,0.1
Nancy Drew: The Hidden Staircase,2008.0,0.18
Farming Simulator 2015,2015.0,0.42
Dragon Ball Z: Supersonic Warriors 2,2005.0,0.49
Yanya Caballista: City Skater,2001.0,0.05
Snood 2: On Vacation,2005.0,0.09
Army Men: Sarge's War,2004.0,0.15
Shin Megami Tensei: Devil Survivor Overclocked,2011.0,0.03
NTRA Breeders' Cup World Thoroughbred Championships,2005.0,0.13
Ty the Tasmanian Tiger 3: Night of the Quinkan,2005.0,0.19
Hunter: The Reckoning,2002.0,0.38
Challenge Me: Word Puzzles,2011.0,0.01
Persona 3: Dancing in Moonlight,2018.0,0.01
FIFA Soccer 97,1996.0,0.16
State of Decay: Year One Survival Edition,2015.0,0.21
Pro Race Driver,2002.0,0.27
Disney's The Lion King: Simba's Mighty Adventure,2000.0,0.15
Tom Clancy's Rainbow Six,1999.0,0.64
Backyard NBA Basketball,2003.0,0.59
You Don't Know Jack: Mock 2,2000.0,0.1
Homefront: The Revolution,2016.0,0.5
Guilty Gear X,2001.0,0.12
Muchi Muchi Pork & Pink Sweets,2011.0,0.02
Rocket: Robot on Wheels,1999.0,0.12
Deformers,2017.0,0.01
GoPets: Vacation Island,2008.0,0.04
Sonic Heroes,2004.0,0.0
Gokujou Parodius,1994.0,0.18
Family Guy: Back to the Multiverse,2012.0,0.25
AniMates!,2007.0,0.03
Rudolph the Red-Nosed Reindeer,2010.0,0.16
"SpongeBob SquarePants: Lights, Camera, Pants!",2005.0,0.51
Deadliest Warrior: Ancient Combat,2012.0,0.04
Dynasty Warriors 5: Xtreme Legends,2005.0,0.57
Winning Post 5,2001.0,0.13
The Spiderwick Chronicles,2008.0,0.01
The Walking Dead: A Telltale Games Series,2012.0,0.76
Fairy Fencer F: Advent Dark Force,2016.0,0.14
UFC Undisputed 3,2012.0,1.05
Giants: Citizen Kabuto,2001.0,0.06
Storm Lover 2nd,2013.0,0.02
The Fairly Odd Parents: Game Boy Advance Video Volume 2,2004.0,0.42
Shadow Hearts: From The New World,2006.0,0.14
Jeopardy!,1998.0,0.1
Hidden Mysteries: Vampire Secrets,2010.0,0.19
Tobal No.1,1996.0,0.92
Toriko: Gourmet Monsters!,2012.0,0.16
Choro Q,2004.0,0.02
Pia Carrot e Youkoso!! G.P. Gakuen Princess Portable,2009.0,0.0
Boktai: The Sun is in Your Hand,2003.0,0.15
Yu-Gi-Oh! Zexal Clash! Duel Carnival!,2014.0,0.18
WWE SmackDown vs. Raw 2009,2008.0,0.18
Kajiri Kamui Kagura: Akebono no Hikari,2013.0,0.01
Smart Girl's Party Game,2008.0,0.34
Homefront,2011.0,1.46
ASH: Archaic Sealed Heat,2007.0,0.12
Kung Fu Panda: Showdown of Legendary Legends,2015.0,0.05
The Walking Dead: Season Two,2014.0,0.14
Jewel Quest 5: The Sleepless Star,2013.0,0.03
Star Wars Battlefront II,2005.0,1.22
Tonic Trouble,1999.0,0.11
Tricky Towers,2017.0,0.02
DemiKids: Light Version,2003.0,0.02
Guitar Hero: Metallica,2009.0,0.8
Rapala Fishing Pro Series,2017.0,0.06
Killer Instinct Gold,1996.0,0.82
Mega Man X3,1995.0,0.35
XCOM: Enemy Unknown,2012.0,0.72
LEGO Soccer Mania,2002.0,0.08
Mahjong Kakutou Club: Zenkoku Taisenban,2006.0,0.03
Looney Tunes: Galactic Sports,2015.0,0.03
Mystery Masterpiece: The Moonstone,2009.0,0.0
Iron Man 2,2010.0,0.38
Chuck E. Cheese's Party Games,2010.0,0.18
Capcom Puzzle World,2007.0,0.01
Tomb Raider: Legend,2006.0,0.08
WWE 2K15,2014.0,0.61
Utawarerumono: Chiriyukusha e no Komoriuta,2018.0,0.03
Hot Wheels: Battle Force 5,2009.0,0.19
Gunbird,1995.0,0.06
ABZU,2017.0,0.02
Darksiders II: Deathinitive Edition,2015.0,0.08
River City Ransom SP,2016.0,0.03
Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,2008.0,0.16
Discworld II: Mortality Bytes!,1997.0,0.02
Need for Speed: Hot Pursuit,2010.0,0.37
The Great Unknown: Houdini's Castle,2014.0,0.0
Tail of the Sun,1997.0,0.02
Backyard Sports: Sandlot Sluggers,2010.0,0.15
Blade Dancer: Lineage of Light,2006.0,0.06
Alice: Madness Returns,2011.0,0.59
Mortal Kombat Trilogy,1996.0,0.96
OlliOlli: Epic Combo Edition,2016.0,0.03
Scooby-Doo! First Frights,2009.0,0.33
MotoGP 15,2015.0,0.01
Tantei Jinguuji Saburo DS: Kienai Kokoro,2008.0,0.03
Let's Play Flight Attendant,2010.0,0.02
Super Hero Generation,2014.0,0.04
Wet,2009.0,0.62
Team Elimination Games,2009.0,0.08
Sonic Unleashed,2008.0,1.03
Wall-E,2008.0,0.75
RailWorks 2: Train Simulator,2010.0,0.01
Atari Flashback Classics: Volume 1,2016.0,0.07
Digimon Battle Spirit 2,2003.0,0.15
Burnout 2: Point of Impact,2003.0,0.15
Farming Simulator 2014,2014.0,0.01
Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,2006.0,0.04
The IdolM@ster: One for All,2014.0,0.13
Pokémon: Johto Photo Finish: Game Boy Advance Video,2004.0,0.15
One Piece: Grand Battle!,2003.0,0.49
My Hero One's Justice,2018.0,0.26
Harvest Moon: The Tale of Two Towns,2011.0,0.57
Beat City,2010.0,0.08
V-Rally 3,2002.0,0.05
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wei-Hen,2010.0,0.03
LittleBigPlanet PS Vita,2012.0,1.38
NFL 2K1,2000.0,1.09
Sakai Burai Kaiji: Death or Survival,2008.0,0.0
Soukaigi,1998.0,0.14
Wipeout: The Game,2010.0,2.08
Sacrifice,2000.0,0.0
Jake Hunter: Detective Chronicles,2008.0,0.02
Manhunt 2,2007.0,0.54
Jeopardy!,2010.0,0.18
Jampack Winter 2001,2001.0,0.72
Rise of the Argonauts,2008.0,0.01
GoldenEye: Rogue Agent,2005.0,0.11
The Elder Scrolls Online: Summerset,2018.0,0.01
Devil May Cry 4 Special Edition,2015.0,0.1
Viewtiful Joe: Red Hot Rumble,2006.0,0.09
Star Trek Bridge Crew,2017.0,0.28
Harlem Globetrotters: World Tour,2007.0,0.07
Commando: Steel Disaster,2008.0,0.02
Derby Stallion DS,2008.0,0.32
Ultimate NES Remix,2014.0,0.33
ATV Quad Power Racing 2,2003.0,0.45
D.C. III: Da Capo III,2013.0,0.03
Space Chimps,2008.0,0.06
Tomba!,1998.0,0.26
Jacqueline Wilson's Tracy Beaker: The Game,2009.0,0.01
Watashi no Relaxuma,2007.0,0.04
Otomedius Gorgeous,2008.0,0.03
Pool Hall Pro,2009.0,0.05
Net Ghost Pipopa: Pipopa DS @ Daibouken!!!,2009.0,0.0
Phineas and Ferb: Across the 2nd Dimension,2011.0,0.58
Mystery Legends: Beauty and the Beast,2012.0,0.01
Tom Clancy's EndWar,2008.0,0.09
Hey Arnold! The Movie,2002.0,0.26
Forgotten Realms: Demon Stone,2004.0,0.0
Gundam Assault Survive,2010.0,0.17
Major League Baseball 2K8,2008.0,0.61
Crazy Machines,2011.0,0.02
theta,2007.0,0.01
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,2005.0,0.07
Dragon Ball Z: Burst Limit,2008.0,0.85
Deca Sports 2,2009.0,0.8
NHL Rock the Rink,2000.0,0.26
Ride to Hell: Retribution,2013.0,0.04
X Rebirth,2013.0,0.08
Lost Planet: Extreme Condition,2008.0,0.64
Card Games,2001.0,0.07
Eyeshield 21: Max Devil Power,2006.0,0.12
Cabela's Big Game Hunter 2005 Adventures,2004.0,0.18
Agatha Christie: And Then There Were None,2005.0,0.0
Planet 51,2009.0,0.11
Commando,1988.0,0.47
National Geographic Challenge!,2011.0,0.07
The Elder Scrolls IV: Oblivion,2009.0,0.25
Farming Simulator 2013,2013.0,0.39
Spartan: Total Warrior,2005.0,0.13
Disney's Treasure Planet,2002.0,0.33
Rugby Union Team Manager 2017,2016.0,0.03
Major League Baseball 2K10,2010.0,0.19
LEGO Harry Potter: Years 1-4,2010.0,2.45
LEGO DC Super-Villains,2018.0,0.3
Maitetsu: Pure Station,2018.0,0.01
Tony Hawk: Shred,2010.0,0.26
Anime Slot Revolution: Pachi-Slot Mobile Suit Gundam II - Ai Senshi Hen,2007.0,0.01
Looney Tunes Double Pack: Dizzy Driving / Acme Antics,2005.0,0.0
Fallout 3,2008.0,4.96
Madden NFL 2005,2004.0,4.53
Mobile Suit Gundam Side Story I: Senritsu no Blue,1996.0,0.28
Nox,2000.0,0.0
The Conveni 4,2006.0,0.02
Fairy Tail: Portable Guild,2010.0,0.11
DropCast,2008.0,0.06
Deepak Chopra's Leela,2011.0,0.13
Trainz Simulator 12,2011.0,0.0
Murder in Venice,2011.0,0.08
NBA 2K8,2007.0,0.55
Disney Planes Fire & Rescue,2014.0,0.1
Cities XL 2012,2011.0,0.06
Alice in Wonderland,2010.0,0.51
Rome: Total War - Gold Edition,2006.0,0.03
Plants vs Zombies: Garden Warfare,2014.0,0.02
NHL 17,2016.0,0.6
The Cages: Pro Style Batting Practice,2010.0,0.01
Midnight Club: Los Angeles,2008.0,2.5
Honki de Manabu: LEC de Goukaku - DS Takuchi Tatemono Torihiki Shuninsha,2009.0,0.01
Dragon Ball Z: Collectible Card Game,2002.0,0.46
Discovery Kids: Snake Safari,2010.0,0.02
Tomb Raider: The Last Revelation,1999.0,2.48
Detective Conan: Marionette Symphony,2013.0,0.05
Beowulf: The Game,2007.0,0.09
Megamind: The Blue Defender,2010.0,0.13
Tennis no Oji-Sama: Card Hunter,2007.0,0.02
Rayman 3: Hoodlum Havoc,2003.0,0.07
MindJack,2011.0,0.18
SimCity 2000,1993.0,2.14
Kengo: Master of Bushido,2001.0,0.39
WiZmans World,2010.0,0.01
Dragon Ball Z: Tenkaichi Tag Team,2010.0,0.27
Sonic Rivals,2006.0,1.44
Ninja Reflex,2008.0,0.1
Dragon's Dogma Online,2015.0,0.09
BlazBlue: Chrono Phantasma Extend,2015.0,0.03
Defender II,1988.0,0.45
Point Blank,1998.0,0.34
PC Engine Best Collection: Soldier Collection,2008.0,0.0
Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,2008.0,0.02
Lucky * Star: Ryouou Gakuen Outousai,2008.0,0.1
Madagascar: Escape 2 Africa,2008.0,0.25
Leisure Suit Larry: Box Office Bust,2009.0,0.1
How to Train Your Dragon,2010.0,0.53
Spikeout: Battle Street,2005.0,0.0
Rock Band Track Pack: Classic Rock,2009.0,0.11
Lego Marvel Super Heroes,2013.0,1.15
No Fate! Only the Power of Will,2010.0,0.01
RockMan & Forte,1998.0,0.14
Messiah,2000.0,0.0
Super Robot Taisen Z,2008.0,0.5
NBA Live 99,1998.0,1.22
Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,1994.0,0.05
My Virtual Tutor: Reading Adventure Pre-K to Kindergarten,2009.0,0.31
Retro Game Challenge (US sales),2009.0,0.09
Karaoke Revolution Presents American Idol Encore,2008.0,0.09
Kamaitachi no Yoru: Rinne Saisei,2017.0,0.02
Backyard Soccer,2001.0,0.13
J-League Pro Soccer Club o Tsukurou! 3,2003.0,0.52
WWE All Stars,2011.0,0.41
Ultimate Puzzle Games,2005.0,0.02
Resident Evil: Dead Aim,2003.0,0.35
